lipid,transition,type,1A,2A,3A,4A,5A,1B,2B,3B,4B,1C,2C,3C,4C,5C,1D,2D,3D,4D,5D,1E,2E,3E,4E,5E,SolventBlank
TAG(52:3)_FA 20:0,874.8 -> 545.8,TAG,14055.761062625,14066.021003721,11179.4209213225,15894.621131899,14844.5210761947,14419.9610405052,15479.641159058,14710.1009216335,15992.101089467,15242.341087345,16256.1011581381,15701.221008302,15602.3411903428,15292.321136476,13640.5810317994,14025.2208480879,16528.221153256,17867.061279299,14137.260955811,14361.401039117,13716.581016545,13335.2209548888,14932.30112457,12472.70092773,13086.300964356
TAG(52:3)_FA 20:4,874.8 -> 553.8,TAG,74954.3656006,66224.32507321,63262.444458025,77675.865539556,83377.965820255,74480.22491449,74337.705200186,70276.54516602,74078.22521972,77165.06542967,72089.00524903,74258.18481448,77328.02514646,81683.8260497899,72654.72497559,77350.80517576,72544.48474117,78500.08532718,75082.74572754,72595.92492675,80135.02490235,71080.46533203,74355.32507324,91622.66638181,70424.265197759
TAG(52:4)_FA 18:2,872.8 -> 575.8,TAG,740605.4482421,683023.3925786,595432.6855469,783630.4873045,856782.9228507,758265.5351559,753679.5712895,700796.8544923,716970.4082028,760740.7919924,674952.7675778,665046.630859,736060.4072264,739187.5087889,645753.3642577,760698.1933599,664625.3056643,676578.2666016,681856.2705078,636616.0839845,745478.2568361,664717.1914061,766031.4707031,710421.0039063,591310.34277345
TAG(52:4)_FA 20:0,872.8 -> 543.8,TAG,11134.780784612,11253.500839236,9924.1007118204,13871.640884404,11723.020927426,11428.9007110602,11800.6808624313,12105.700775146,12416.2408637948,11133.680664059,12685.860954286,12464.001064300901,12932.0009231638,11856.320922854,10832.9208564762,11897.620925908,9102.6406021112,13356.020858758,11219.540802007,9799.720680238,11821.1808929448,11264.220848083,11902.8607635481,12791.9408874481,10779.260665892
TAG(52:4)_FA 20:4,872.8 -> 551.8,TAG,911690.3730468,805210.4374997,698797.2265625,920450.1660156,962020.7763675,900985.919922,899628.5703123,828588.6582029,895231.3554687,928614.4023439,848168.9707031,802683.3730468,957624.9863281,929313.8906249,783870.5302733,899405.3945313,831626.1191404,888100.5078126,847767.7978514,782336.1171872,877627.6035158,777511.7011719,888762.9208987,1111062.2919922,738161.12890635
TAG(52:5)_FA 18:2,870.8 -> 573.8,TAG,307915.68591309,358361.93103078,297106.39953617,396754.75793454,508135.99652154,310253.71997069,418142.93249511,291041.181274472,382680.407775312,349058.42517037,306704.31933534,310081.28466797,373176.87866259,390990.92260689,243349.29150397,483734.5902104,323996.12072755,327968.664916922,311140.76062012,256629.95654299,368795.79339651,261828.83447256,362599.65979007,341680.1043701,72287.94445798
TAG(52:5)_FA 20:0,870.8 -> 541.8,TAG,10740.500778194,10911.8608398391,9905.7606887797,11420.5607986423,11136.5007858251,11652.0207176269,11525.4608078005,12721.4008636508,11350.1207885715,12738.260856631,10525.3807487481,16195.580978392,12829.520839692,12932.6410369943,10378.0006942727,10480.3207244849,12140.540878294,12699.700981141,11382.3608703626,11219.940818787,10842.5007553067,11624.080810546,9885.9207077013,11379.3407478322,12134.3808631884
TAG(52:5)_FA 20:4,870.8 -> 549.796,TAG,374388.48632809,345035.6450196,305026.36083974,426249.02978536,452442.93066382,414294.46874996,400419.96826184,361981.00390601,392152.68994149,391743.20605482,385024.84667967,377500.32470704,401951.2875976,394320.37109372,353842.26416015,392637.48681642,359685.56542963,364938.76464838,371105.32763682,359402.06347659,402565.12744134,360340.4482421,418413.58740224,386741.82617197,304754.48242186
TAG(52:6)_FA 18:2,868.7 -> 571.7,TAG,74734.645080593,78363.304992624,66470.08584593,89488.885681182,111628.629119898,66287.125366236,85123.206939698,71088.38446051,88395.486373967,77389.706237839,70180.584381039,73905.147277913,78444.524108796,93009.747406014,55120.223846417,104582.224762024,71113.385742177,78870.844970747,80036.387695292,58519.883789033,87916.045684761,59589.724761954,77803.726531926,79920.085815449,25752.761749281
TAG(52:6)_FA 20:0,868.7 -> 539.7,TAG,15831.101058957,15572.8611907938,15402.181060794,20826.921295169,18231.901245119,19224.761230464,18091.421340945,20440.001297003,17556.221160893,19697.761245734,21264.541442869,21144.841461177,22463.06175233,25665.461776724,22631.281646728,18309.3813324,16656.021102902,23870.2214508,20987.4013519366,17013.081268306,19927.741424552,18137.121536256,19052.341247558,21732.061355587,16920.041168214
TAG(52:6)_FA 20:4,868.7 -> 547.7,TAG,101184.78759765,90764.72631835,80498.28588864,106843.00695799,109740.08764649,111965.54711919,106927.56811524,100693.66687012,101485.36718748,103016.30664059,101587.02648927,96992.10644529,105955.08825683,100935.16687013,96609.16723634,105499.4871826,101722.26684571,104731.3071289,101347.30651856,94241.38623048,104298.54687507,99457.76696777,117954.54870608,102742.92700195,85648.70568847
TAG(54:0)_FA 18:2,908.9 -> 611.9,TAG,21371.301605225,21319.281433101,19103.54141235,22494.561767583,23127.301544191,18396.1011886597,21874.541534427,20879.241638182,22334.98147582,21572.601593017,21913.181472773,22511.141586297,22186.741363516,24071.041610704,20243.30152893,21239.941390988,19217.521392822,21369.541450498,19376.181335445,20436.621597284,20085.041687018,17585.381179804,19770.021423335,23331.681564328,21236.241271978
TAG(54:0)_FA 20:0,908.9 -> 579.9,TAG,168324.65136722,143201.72998046,137980.9104004,174504.63159181,156999.93115238,170082.97265633,159690.65087889,161268.15209961,158463.81030275,167981.25317384,163242.33129882,159699.77148437,188164.57324208,183786.01269532,148637.23193359,158615.0300293,154803.03125,184686.9941407,154015.15063476,150996.41040038,161193.87182615,148727.43066407,163698.17163087,411541.46826223,179866.19311522
TAG(54:0)_FA 20:4,908.9 -> 587.9,TAG,27273.862075806,28505.021972652,23499.08154298,33109.24253845,31907.702056883,28154.442047118,29078.502075199,26562.701934805,28474.242065435,29438.662017818,24406.921791085,25419.201622007,27967.741897577,30576.822143545,22501.46162414,29530.262374886,23751.921524044,26512.561874391,27425.8218460088,20414.941467278,26778.36187744,22050.161453241,24300.701431266,25617.281845079,17346.041229246
TAG(54:1)_FA 18:2,906.8 -> 609.8,TAG,79575.10546875,76464.78527833,67775.464538537,87724.28625488,82054.326293946,81430.06567379,81588.70642085,74231.14526368,78369.20556642,77853.18579102,78509.48583986,78641.12573242,101196.72753906,87616.80651856,70491.684692381,75858.74560548,74958.00524902,92352.04614261,77899.34582519,75510.40563962,76076.20556641,72150.1850586,84506.44555666,156644.39172354,81930.40576174
TAG(54:1)_FA 20:0,906.8 -> 577.8,TAG,295521.71923828,257337.75976548,225556.15478525,287517.90039048,303993.61962907,297436.66064445,289389.74072253,272392.19824222,289884.7416993,309483.58251956,289376.92041007,270699.85791012,298805.71972667,293989.90136724,260605.91796883,290473.35888672,279874.2773437,284632.13867193,279183.01953123,262086.37841804,280220.96044908,260306.78076174,288286.00048826,279155.44042967,264260.73950198
TAG(54:1)_FA 20:4,906.8 -> 585.8,TAG,21022.021476751,22608.861434934,19912.321166987,22830.061584468,24878.7016830373,20346.80136108,24326.741729732,19510.041351322,22868.9414672908,20761.681396486,20092.901565554,21252.5216750947,23005.881500243,24420.4615478612,17878.7212753255,24477.3215484741,19681.501434319,20415.94151306,18949.721496582,17581.361351017,20370.261634829,18654.961143485,19455.461364738,20531.721511849,13996.4410553
TAG(54:2)_FA 18:2,904.8 -> 607.8,TAG,809102.081054299,671325.3125,623215.0644529,786303.9589844,697849.0429686,758475.7685547,728339.9863284,733171.9658205,731641.9667968,725593.1337892,753758.5605472,676491.0263673,864023.9833989,783834.0732422,658281.9443361,690728.7490236,702775.6328123,800261.5244141,659963.0283203,672322.723633,712222.7070312,684821.6513672,714003.0869138,1671630.7880859,811894.99951157
TAG(54:2)_FA 20:0,904.8 -> 575.8,TAG,75921.865478527,72578.86560057,61179.824157685,81511.80603029,83119.34655755,77340.46508788,77471.445922826,73378.28466796,76045.12524413,80006.94543456,74791.02539061,71543.62463379,79788.905883759,78049.50561522,69693.96557617,78280.065124478,75784.32519529,71321.925292968,71917.225097655,68462.40502928,78596.74584962,71090.805175782,75310.705139168,74132.60559081,62049.764099113
TAG(54:2)_FA 20:4,904.8 -> 583.8,TAG,17928.261276235,16487.501312262,15435.361022939,16345.940994266,17828.761215214,16107.661071777,17036.621414188,15088.400955205,18762.661209105,17533.121109007,16620.96118164,16655.141113285,17933.0813674963,19854.261505122,13819.4009704609,17859.121124262,15036.061019896,17946.161323545,15816.98120117,15953.1611022979,15215.781188964,15016.780975343,17124.021301265,16967.721389757,13411.860870359
TAG(54:3)_FA 18:2,902.8 -> 605.8,TAG,1894712.7148443,1674175.0937501,1473690.9765626,1898854.2031248,1778259.4453121,1806194.8359377,1780769.1210942,1741311.5078129,1816426.3476562,1875399.4062506,1797319.5703125,1686393.4804687,1885140.4414064,1809292.9257811,1690343.6171869,1837177.9804684,1721670.6718751,1749420.5820314,1737006.5546875,1641903.570313,1758247.3945314,1657409.8789062,1803389.3671871,1751249.5468749,1731207.34277349
TAG(54:3)_FA 20:0,902.8 -> 573.8,TAG,32499.582077016,34898.522308353,31931.962478627,40406.042846679,48206.124038694,32310.682525629,40496.622253424,30234.282363894,39493.683197014,36287.422607429,34742.762176507,35152.382766724,41182.102905276,43898.442947359,28585.92192078,41798.263366688,32319.861892703,39127.662658693,34955.162536615,32506.802108775,36939.082473765,29306.422241207,36532.522308334,37724.922882084,19208.481323243
TAG(54:3)_FA 20:4,902.8 -> 581.8,TAG,83871.28613283,74957.38537598,65051.56506349,83847.76672363,79124.645568841,77516.80554196,80308.74572754,76250.48510743,75734.88537597,80085.04553222,81984.1455078,78954.20617677,87106.82580565,81013.92553709,68216.40478515,76197.44531251,71867.26501464,83061.56591797,74464.22460937,71463.74499513,77260.04516601,66552.76464841,75183.68554688,140049.78979493,75817.4453125
TAG(54:4)_FA 18:2,900.8 -> 603.8,TAG,2851424.5273433,2461982.6445312,2203190.6132811,2607782.5585938,2549517.4296877,2393001.8867192,2499426.5078124,2293555.3906247,2349636.9882811,2623934.2304682,2371051.7070308,2197552.2304692,2416769.7695319,2393408.6679692,2155746.1914068,2409471.9921882,2262529.2265623,2213903.0937505,2258228.4335934,2163276.5976557,2396227.6796873,2214522.238282,2407269.4101565,2274454.6171872,2498963.1728516
TAG(54:4)_FA 20:0,900.8 -> 571.8,TAG,18717.641250607,18946.101409908,15702.9211730889,18427.121383658,22582.781448368,18613.1016159082,18901.021202089,17612.041213987,19839.7814178542,19908.441474922,17573.241241449,19401.721183771,20688.141662595,21235.3815612815,17735.2614478962,21562.101531984,19328.841522227,18599.9412803647,17237.0411834782,16993.141082759,20455.921363821,16400.9211120502,17511.1412277189,17189.301300048,12417.7608947753
TAG(54:4)_FA 20:4,900.8 -> 579.8,TAG,956466.6855471,861412.8789062,741299.7929689,980427.0273438,927292.4472655,949599.2792969,932383.1249999,906965.4824218,917503.6445312,932942.4589845,895924.5878905,861529.1210935,1000761.8125003,987562.6738282,841376.4589842,897815.3994139,867201.626953,948329.0449221,861818.0371094,835856.8945312,923887.839844,827193.7343748,926044.2695313,1675796.513672,890742.12402372
TAG(54:5)_FA 18:2,898.8 -> 601.8,TAG,802612.9814454,701948.6669921,630695.9072264,625288.54199202,716366.6484369,549864.62402347,634642.10937511,501970.91601571,562851.82128906,614954.4453123,510492.84033202,483581.57812506,546381.91748058,539285.23535143,449781.25537114,561684.44238279,491432.5595705,483948.95458992,515972.31640623,452256.53125021,548959.04736337,477287.77148435,554114.2656248,500958.93847656,669573.22705103
TAG(54:5)_FA 20:0,898.8 -> 569.8,TAG,21718.621566773,20367.741607659,17488.70127868,20405.421356195,20651.441406243,20719.521408073,21032.001251222,17890.021133418,19453.561233521,18758.08125305,20722.941772457,22966.661628722,20129.741500856,22229.641540536,17484.201416017,21320.721527099,17929.8008995105,21878.081558225,20450.541259758,20312.60125733,18980.001068112,18650.021255498,20225.2412414471,19899.121376039,15914.461074827
TAG(54:5)_FA 20:4,898.8 -> 577.8,TAG,1901757.8749991,1736558.8710938,1489280.1542968,1942753.6835939,2013775.5664066,1798956.6210928,1864480.1835941,1755980.2070313,1875226.3359374,1937352.9062494,1719666.9804683,1722843.1562499,1870604.4765623,1866107.2499998,1650271.9375,1903674.4648436,1693338.320313,1700998.5429692,1763762.0859373,1653716.1757811,1876328.1757816,1628946.7343748,1870191.3046881,1781435.3164061,1560181.7490231
TAG(54:6)_FA 18:2,896.8 -> 599.8,TAG,492153.01660165,471089.83789068,414320.05029297,438764.51293941,528895.91015633,333241.26904289,429847.60815429,315232.34521476,393796.69067435,394295.95336919,310295.48242186,332187.74584959,356154.92504883,375804.34545906,250160.41723624,432057.78881775,297767.11889646,333298.98278805,337398.06188968,262442.25830071,391856.49218801,274307.83984373,364599.06396478,334040.83227536,297096.34179701
TAG(54:6)_FA 20:0,896.8 -> 567.8,TAG,16206.621322633,16170.08114624,16126.301162716,19188.621276856,17043.7812423743,17203.441192623,18630.401367188,16850.221176151,16462.621124266,18138.961318971,17324.761123652,16040.981292726,18995.141189577,19597.601287839,16056.5412673899,15516.681007389,15932.641250608,22009.701675418,18366.001327516,16437.941162117,16485.52137757,17488.061218254,18675.681335447,19128.921234132,15553.921043398
TAG(54:6)_FA 20:4,896.8 -> 575.8,TAG,455650.7099609,429172.15039061,359475.42529296,456129.55029291,530356.0380859,435661.25439431,448172.45410156,390339.92919911,438356.21289068,446193.15185541,396664.96679679,388531.64697287,441118.35253916,431598.25390624,363845.04248037,452584.27783198,384270.88427736,386338.3530274,403225.76660157,368681.04931643,445806.9726564,381147.44628913,446325.79443358,416465.50781259,323208.68359394
TAG(54:7)_FA 18:2,894.8 -> 597.8,TAG,128623.18933107,143498.51086417,136576.551208608,138262.928222564,172503.910217294,102414.548065181,126257.529418904,105551.666473254,123867.128845295,119027.368835426,107351.286987409,111674.509399417,118679.688629128,132671.849578881,82672.485504121,155927.890243633,102809.666931047,122139.147247313,108292.768249499,87552.824890209,134945.13031005,84833.466461141,122867.248046913,114417.989074618,74836.62438966
TAG(54:7)_FA 20:0,894.8 -> 565.8,TAG,53830.203674307,49721.283874466,48522.343383767,64669.944458011,56044.783996573,55827.104126,58889.104370136,56208.924194313,56036.104248014,59906.14428712,60052.86450195,52924.484008765,65641.864624007,71594.325134285,52451.88378904,55107.403991725,58519.34442137,70015.124816872,57907.364196786,54759.803649894,57558.84374998,54257.383544904,59149.223754875,71004.584655757,53857.783874511
TAG(54:7)_FA 20:4,894.8 -> 573.8,TAG,237802.223327617,291264.580932622,222886.194397006,311012.865600624,400669.04113715503,208172.899658285,278220.506103473,227637.893310523,292312.984619105,251510.379455602,220996.011413507,238144.957031323,280540.382080099,316847.746582048,173798.31127938,401341.393157425,240550.016479418,253055.519866917,279068.901946987,190133.271850518,327724.386413599,200430.856872497,275173.574340818,263704.639465227,51358.143676729
TAG(54:8)_FA 18:2,892.7 -> 595.7,TAG,196627.134094263,239421.836181535,201505.072998143,242948.834472629,293450.964782723,169162.173034553,262828.677673282,205339.977477959,225321.874267508,201818.793151919,204335.470825245,224734.339050316,240899.857971168,273417.222778298,174578.993042015,321041.740966795,208146.696594218,227130.25744615,231248.799133284,160527.331481866,263629.719116197,176488.411193694,222518.276611378,227303.860351541,56123.683959961
TAG(54:8)_FA 20:0,892.7 -> 563.7,TAG,43278.043151862,38449.102661142,35830.88195799,48112.523132318,49354.043457038,48581.02349854,47910.323059059,48298.643615738,46570.223999044,47288.503112778,44464.283264172,44469.1430664,51285.623901367,44431.942810061,44730.543151863,45600.223693834,44315.863098126,52532.52337647,44753.442871103,44470.522888179,47362.844177232,45023.423400868,51499.763366696,48163.323608382,39974.622863788
TAG(54:8)_FA 20:4,892.7 -> 571.7,TAG,59365.584602375,67074.264404334,55847.864318894,73078.186401411,92794.325302024,56029.102813746,69369.344131377,58099.164703287,69664.525970428,63829.62377936,54512.44406135,60832.805068949,62060.224182118,71164.784301715,45012.042999286,80573.224716284,56268.364166208,67363.7450943,60209.803955082,49468.723663373,72769.184875392,42718.642593345,61617.16545109,61055.884490935,20113.841354373
TAG(56:0)_FA 18:1,936.9 -> 637.896,TAG,26889.962036116,24995.781860354,21160.941268921,25732.061523441,25950.901794434,27446.422180169,27646.061950675,25580.801940907,25108.04196167,27062.022003169,28199.141998277,27738.70172119,29567.141967783,29287.642425547,24194.501739504,25946.001892094,24765.781738277,29083.761749272,22908.521728519,24876.601745609,25164.341705314,24160.541717524,27445.061950673,28939.902099609,25677.561676027
